InspectionID,VehicleID,Date,Model,Shift,Station,Result,Defect,ReworkMinutes,UpdatedAt
DEMO-00644-3,DEMO-00644,2026-08-22,Compact B,B,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00188-3,DEMO-00188,2026-08-07,Compact B,B,Final,PASS,None,0,2026-08-07T16:00:00
DEMO-00198-3,DEMO-00198,2026-08-07,Compact B,C,Final,PASS,None,0,2026-08-07T16:00:00
DEMO-00429-2,DEMO-00429,2026-08-15,Compact A,C,Paint,PASS,None,0,2026-08-15T16:00:00
DEMO-00143-2,DEMO-00143,2026-08-05,Compact A,B,Paint,PASS,None,0,2026-08-05T16:00:00
DEMO-00511-2,DEMO-00511,2026-08-18,Compact A,A,Paint,FAIL,Surface inclusion,26,2026-08-18T16:00:00
DEMO-00419-3,DEMO-00419,2026-08-14,Compact A,B,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00560-3,DEMO-00560,2026-08-19,Compact B,B,Final,PASS,None,0,2026-08-19T16:00:00
DEMO-00674-3,DEMO-00674,2026-08-23,Compact B,B,Final,PASS,None,0,2026-08-23T16:00:00
DEMO-00513-1,DEMO-00513,2026-08-18,Compact A,C,Body,FAIL,Panel gap,17,2026-08-18T16:00:00
DEMO-00740-1,DEMO-00740,2026-08-25,Compact B,B,Body,PASS,None,0,2026-08-25T16:00:00
DEMO-00745-2,DEMO-00745,2026-08-25,Compact A,A,Paint,PASS,None,0,2026-08-25T16:00:00
DEMO-00351-1,DEMO-00351,2026-08-12,Compact A,C,Body,PASS,None,0,2026-08-12T16:00:00
DEMO-00658-2,DEMO-00658,2026-08-22,Compact B,A,Paint,PASS,None,0,2026-08-22T16:00:00
DEMO-00573-2,DEMO-00573,2026-08-20,Compact A,C,Paint,PASS,None,0,2026-08-20T16:00:00
DEMO-00366-3,DEMO-00366,2026-08-13,Compact B,C,Final,PASS,None,0,2026-08-13T16:00:00
DEMO-00435-2,DEMO-00435,2026-08-15,Compact A,C,Paint,PASS,None,0,2026-08-15T16:00:00
DEMO-00160-2,DEMO-00160,2026-08-06,Compact B,A,Paint,PASS,None,0,2026-08-06T16:00:00
DEMO-00839-3,DEMO-00839,2026-08-28,Compact A,B,Final,PASS,None,0,2026-08-28T16:00:00
DEMO-00152-1,DEMO-00152,2026-08-06,Compact B,B,Body,FAIL,Weld appearance,43,2026-08-06T16:00:00
DEMO-00057-3,DEMO-00057,2026-08-02,Compact A,C,Final,FAIL,Function check,41,2026-08-02T16:00:00
DEMO-00387-1,DEMO-00387,2026-08-13,Compact A,C,Body,PASS,None,0,2026-08-13T16:00:00
DEMO-00481-3,DEMO-00481,2026-08-17,Compact A,A,Final,PASS,None,0,2026-08-17T16:00:00
DEMO-00471-2,DEMO-00471,2026-08-16,Compact A,C,Paint,FAIL,Surface inclusion,46,2026-08-16T16:00:00
DEMO-00640-3,DEMO-00640,2026-08-22,Compact B,A,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00256-2,DEMO-00256,2026-08-09,Compact B,A,Paint,PASS,None,0,2026-08-09T16:00:00
DEMO-00823-2,DEMO-00823,2026-08-28,Compact A,A,Paint,PASS,None,0,2026-08-28T16:00:00
DEMO-00281-3,DEMO-00281,2026-08-10,Compact A,B,Final,PASS,None,0,2026-08-10T16:00:00
DEMO-00506-2,DEMO-00506,2026-08-17,Compact B,B,Paint,PASS,None,0,2026-08-17T16:00:00
DEMO-00648-3,DEMO-00648,2026-08-22,Compact B,C,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00734-3,DEMO-00734,2026-08-25,Compact B,B,Final,PASS,None,0,2026-08-25T16:00:00
DEMO-00281-1,DEMO-00281,2026-08-10,Compact A,B,Body,PASS,None,0,2026-08-10T16:00:00
DEMO-00160-3,DEMO-00160,2026-08-06,Compact B,A,Final,PASS,None,0,2026-08-06T16:00:00
DEMO-00574-1,DEMO-00574,2026-08-20,Compact B,A,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00322-2,DEMO-00322,2026-08-11,Compact B,A,Paint,PASS,None,0,2026-08-11T16:00:00
DEMO-00251-3,DEMO-00251,2026-08-09,Compact A,B,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00769-1,DEMO-00769,2026-08-26,Compact A,A,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00476-3,DEMO-00476,2026-08-16,Compact B,B,Final,PASS,None,0,2026-08-16T16:00:00
DEMO-00613-3,DEMO-00613,2026-08-21,Compact A,A,Final,PASS,None,0,2026-08-21T16:00:00
DEMO-00802-3,DEMO-00802,2026-08-27,Compact B,A,Final,FAIL,Function check,34,2026-08-27T16:00:00
DEMO-00186-2,DEMO-00186,2026-08-07,Compact B,C,Paint,PASS,None,0,2026-08-07T16:00:00
DEMO-00585-3,DEMO-00585,2026-08-20,Compact A,C,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00646-3,DEMO-00646,2026-08-22,Compact B,A,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00118-1,DEMO-00118,2026-08-04,Compact B,A,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00554-2,DEMO-00554,2026-08-19,Compact B,B,Paint,PASS,None,0,2026-08-19T16:00:00
DEMO-00780-1,DEMO-00780,2026-08-26,Compact B,C,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00016-1,DEMO-00016,2026-08-01,Compact B,A,Body,PASS,None,0,2026-08-01T16:00:00
DEMO-00803-2,DEMO-00803,2026-08-27,Compact A,B,Paint,PASS,None,0,2026-08-27T16:00:00
DEMO-00605-1,DEMO-00605,2026-08-21,Compact A,B,Body,FAIL,Weld appearance,19,2026-08-21T16:00:00
DEMO-00646-1,DEMO-00646,2026-08-22,Compact B,A,Body,FAIL,Panel gap,37,2026-08-22T16:00:00
DEMO-00347-1,DEMO-00347,2026-08-12,Compact A,B,Body,PASS,None,0,2026-08-12T16:00:00
DEMO-00252-1,DEMO-00252,2026-08-09,Compact B,C,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00081-2,DEMO-00081,2026-08-03,Compact A,C,Paint,PASS,None,0,2026-08-03T16:00:00
DEMO-00192-2,DEMO-00192,2026-08-07,Compact B,C,Paint,PASS,None,0,2026-08-07T16:00:00
DEMO-00595-3,DEMO-00595,2026-08-20,Compact A,A,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00269-1,DEMO-00269,2026-08-09,Compact A,B,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00459-2,DEMO-00459,2026-08-16,Compact A,C,Paint,PASS,None,0,2026-08-16T16:00:00
DEMO-00411-2,DEMO-00411,2026-08-14,Compact A,C,Paint,PASS,None,0,2026-08-14T16:00:00
DEMO-00240-2,DEMO-00240,2026-08-08,Compact B,C,Paint,PASS,None,0,2026-08-08T16:00:00
DEMO-00571-3,DEMO-00571,2026-08-20,Compact A,A,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00023-2,DEMO-00023,2026-08-01,Compact A,B,Paint,PASS,None,0,2026-08-01T16:00:00
DEMO-00260-2,DEMO-00260,2026-08-09,Compact B,B,Paint,PASS,None,0,2026-08-09T16:00:00
DEMO-00330-2,DEMO-00330,2026-08-11,Compact B,C,Paint,PASS,None,0,2026-08-11T16:00:00
DEMO-00789-1,DEMO-00789,2026-08-27,Compact A,C,Body,PASS,None,0,2026-08-27T16:00:00
DEMO-00375-1,DEMO-00375,2026-08-13,Compact A,C,Body,PASS,None,0,2026-08-13T16:00:00
DEMO-00813-1,DEMO-00813,2026-08-28,Compact A,C,Body,PASS,None,0,2026-08-28T16:00:00
DEMO-00479-3,DEMO-00479,2026-08-16,Compact A,B,Final,PASS,None,0,2026-08-16T16:00:00
DEMO-00596-2,DEMO-00596,2026-08-20,Compact B,B,Paint,PASS,None,0,2026-08-20T16:00:00
DEMO-00621-1,DEMO-00621,2026-08-21,Compact A,C,Body,PASS,None,0,2026-08-21T16:00:00
DEMO-00117-1,DEMO-00117,2026-08-04,Compact A,C,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00664-2,DEMO-00664,2026-08-23,Compact B,A,Paint,PASS,None,0,2026-08-23T16:00:00
DEMO-00422-3,DEMO-00422,2026-08-15,Compact B,B,Final,PASS,None,0,2026-08-15T16:00:00
DEMO-00742-2,DEMO-00742,2026-08-25,Compact B,A,Paint,PASS,None,0,2026-08-25T16:00:00
DEMO-00476-1,DEMO-00476,2026-08-16,Compact B,B,Body,FAIL,Weld appearance,50,2026-08-16T16:00:00
DEMO-00093-2,DEMO-00093,2026-08-04,Compact A,C,Paint,PASS,None,0,2026-08-04T16:00:00
DEMO-00471-1,DEMO-00471,2026-08-16,Compact A,C,Body,PASS,None,0,2026-08-16T16:00:00
DEMO-00058-1,DEMO-00058,2026-08-02,Compact B,A,Body,PASS,None,0,2026-08-02T16:00:00
DEMO-00668-2,DEMO-00668,2026-08-23,Compact B,B,Paint,FAIL,Paint finish,27,2026-08-23T16:00:00
DEMO-00699-1,DEMO-00699,2026-08-24,Compact A,C,Body,PASS,None,0,2026-08-24T16:00:00
DEMO-00233-1,DEMO-00233,2026-08-08,Compact A,B,Body,PASS,None,0,2026-08-08T16:00:00
DEMO-00587-2,DEMO-00587,2026-08-20,Compact A,B,Paint,FAIL,Paint finish,44,2026-08-20T16:00:00
DEMO-00716-1,DEMO-00716,2026-08-24,Compact B,B,Body,PASS,None,0,2026-08-24T16:00:00
DEMO-00227-3,DEMO-00227,2026-08-08,Compact A,B,Final,PASS,None,0,2026-08-08T16:00:00
DEMO-00608-1,DEMO-00608,2026-08-21,Compact B,B,Body,PASS,None,0,2026-08-21T16:00:00
DEMO-00262-2,DEMO-00262,2026-08-09,Compact B,A,Paint,FAIL,Surface inclusion,32,2026-08-09T16:00:00
DEMO-00831-1,DEMO-00831,2026-08-28,Compact A,C,Body,PASS,None,0,2026-08-28T16:00:00
DEMO-00303-2,DEMO-00303,2026-08-11,Compact A,C,Paint,FAIL,Paint finish,48,2026-08-11T16:00:00
DEMO-00554-1,DEMO-00554,2026-08-19,Compact B,B,Body,PASS,None,0,2026-08-19T16:00:00
DEMO-00420-2,DEMO-00420,2026-08-14,Compact B,C,Paint,FAIL,Paint finish,41,2026-08-14T16:00:00
DEMO-00048-2,DEMO-00048,2026-08-02,Compact B,C,Paint,PASS,None,0,2026-08-02T16:00:00
DEMO-00029-1,DEMO-00029,2026-08-01,Compact A,B,Body,PASS,None,0,2026-08-01T08:00:00
DEMO-00834-1,DEMO-00834,2026-08-28,Compact B,C,Body,PASS,None,0,2026-08-28T16:00:00
DEMO-00516-1,DEMO-00516,2026-08-18,Compact B,C,Body,PASS,None,0,2026-08-18T16:00:00
DEMO-00765-1,DEMO-00765,2026-08-26,Compact A,C,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00382-2,DEMO-00382,2026-08-13,Compact B,A,Paint,PASS,None,0,2026-08-13T16:00:00
DEMO-00189-3,DEMO-00189,2026-08-07,Compact A,C,Final,PASS,None,0,2026-08-07T16:00:00
DEMO-00172-3,DEMO-00172,2026-08-06,Compact B,A,Final,PASS,None,0,2026-08-06T16:00:00
DEMO-00707-3,DEMO-00707,2026-08-24,Compact A,B,Final,PASS,None,0,2026-08-24T16:00:00
DEMO-00396-2,DEMO-00396,2026-08-14,Compact B,C,Paint,PASS,None,0,2026-08-14T16:00:00
DEMO-00247-3,DEMO-00247,2026-08-09,Compact A,A,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00578-3,DEMO-00578,2026-08-20,Compact B,B,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00672-1,DEMO-00672,2026-08-23,Compact B,C,Body,PASS,None,0,2026-08-23T16:00:00
DEMO-00215-1,DEMO-00215,2026-08-08,Compact A,B,Body,FAIL,Panel gap,10,2026-08-08T16:00:00
DEMO-00633-3,DEMO-00633,2026-08-22,Compact A,C,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00315-3,DEMO-00315,2026-08-11,Compact A,C,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00823-1,DEMO-00823,2026-08-28,Compact A,A,Body,PASS,None,0,2026-08-28T16:00:00
DEMO-00009-1,DEMO-00009,2026-08-01,Compact A,C, body , pass ,None,0,2026-08-01T16:00:00
DEMO-00181-3,DEMO-00181,2026-08-07,Compact A,A,Final,PASS,None,0,2026-08-07T16:00:00
DEMO-00836-2,DEMO-00836,2026-08-28,Compact B,B,Paint,FAIL,Surface inclusion,13,2026-08-28T16:00:00
DEMO-00611-2,DEMO-00611,2026-08-21,Compact A,B,Paint,FAIL,Surface inclusion,14,2026-08-21T16:00:00
DEMO-00054-1,DEMO-00054,2026-08-02,Compact B,C,Body,PASS,None,0,2026-08-02T16:00:00
DEMO-00659-1,DEMO-00659,2026-08-22,Compact A,B,Body,PASS,None,0,2026-08-22T16:00:00
DEMO-00462-3,DEMO-00462,2026-08-16,Compact B,C,Final,PASS,None,0,2026-08-16T16:00:00
DEMO-00477-1,DEMO-00477,2026-08-16,Compact A,C,Body,PASS,None,0,2026-08-16T16:00:00
DEMO-00516-3,DEMO-00516,2026-08-18,Compact B,C,Final,PASS,None,0,2026-08-18T16:00:00
DEMO-00355-2,DEMO-00355,2026-08-12,Compact A,A,Paint,PASS,None,0,2026-08-12T16:00:00
DEMO-00359-1,DEMO-00359,2026-08-12,Compact A,B,Body,PASS,None,0,2026-08-12T16:00:00
DEMO-00801-1,DEMO-00801,2026-08-27,Compact A,C,Body,PASS,None,0,2026-08-27T16:00:00
DEMO-00094-3,DEMO-00094,2026-08-04,Compact B,A,Final,PASS,None,0,2026-08-04T16:00:00
DEMO-00624-1,DEMO-00624,2026-08-21,Compact B,C,Body,PASS,None,0,2026-08-21T16:00:00
DEMO-00171-1,DEMO-00171,2026-08-06,Compact A,C,Body,PASS,None,0,2026-08-06T16:00:00
DEMO-00707-1,DEMO-00707,2026-08-24,Compact A,B,Body,PASS,None,0,2026-08-24T16:00:00
DEMO-00600-2,DEMO-00600,2026-08-20,Compact B,C,Paint,PASS,None,0,2026-08-20T16:00:00
DEMO-00248-3,DEMO-00248,2026-08-09,Compact B,B,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00700-1,DEMO-00700,2026-08-24,Compact B,A,Body,PASS,None,0,2026-08-24T16:00:00
DEMO-00441-1,DEMO-00441,2026-08-15,Compact A,C,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00383-2,DEMO-00383,2026-08-13,Compact A,B,Paint,PASS,None,0,2026-08-13T16:00:00
DEMO-00513-3,DEMO-00513,2026-08-18,Compact A,C,Final,PASS,None,0,2026-08-18T16:00:00
DEMO-00656-3,DEMO-00656,2026-08-22,Compact B,B,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00520-1,DEMO-00520,2026-08-18,Compact B,A,Body,PASS,None,0,2026-08-18T16:00:00
DEMO-00434-1,DEMO-00434,2026-08-15,Compact B,B,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00701-2,DEMO-00701,2026-08-24,Compact A,B,Paint,PASS,None,0,2026-08-24T16:00:00
DEMO-00294-2,DEMO-00294,2026-08-10,Compact B,C,Paint,FAIL,Surface inclusion,12,2026-08-10T16:00:00
DEMO-00649-1,DEMO-00649,2026-08-22,Compact A,A,Body,FAIL,Weld appearance,8,2026-08-22T16:00:00
DEMO-00367-1,DEMO-00367,2026-08-13,Compact A,A,Body,PASS,None,0,2026-08-13T16:00:00
DEMO-00152-3,DEMO-00152,2026-08-06,Compact B,B,Final,FAIL,Fit and finish,16,2026-08-06T16:00:00
DEMO-00639-1,DEMO-00639,2026-08-22,Compact A,C,Body,PASS,None,0,2026-08-22T16:00:00
DEMO-00486-3,DEMO-00486,2026-08-17,Compact B,C,Final,PASS,None,0,2026-08-17T16:00:00
DEMO-00457-3,DEMO-00457,2026-08-16,Compact A,A,Final,PASS,None,0,2026-08-16T16:00:00
DEMO-00722-2,DEMO-00722,2026-08-25,Compact B,B,Paint,PASS,None,0,2026-08-25T16:00:00
DEMO-00576-3,DEMO-00576,2026-08-20,Compact B,C,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00833-3,DEMO-00833,2026-08-28,Compact A,B,Final,PASS,None,0,2026-08-28T16:00:00
DEMO-00032-3,DEMO-00032,2026-08-02,Compact B,B,Final,PASS,None,0,2026-08-02T16:00:00
DEMO-00427-1,DEMO-00427,2026-08-15,Compact A,A,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00461-3,DEMO-00461,2026-08-16,Compact A,B,Final,PASS,None,0,2026-08-16T16:00:00
DEMO-00724-1,DEMO-00724,2026-08-25,Compact B,A,Body,FAIL,Weld appearance,38,2026-08-25T16:00:00
DEMO-00509-1,DEMO-00509,2026-08-17,Compact A,B,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00802-2,DEMO-00802,2026-08-27,Compact B,A,Paint,PASS,None,0,2026-08-27T16:00:00
DEMO-00358-1,DEMO-00358,2026-08-12,Compact B,A,Body,PASS,None,0,2026-08-12T16:00:00
DEMO-00701-1,DEMO-00701,2026-08-24,Compact A,B,Body,PASS,None,0,2026-08-24T16:00:00
DEMO-00641-2,DEMO-00641,2026-08-22,Compact A,B,Paint,PASS,None,0,2026-08-22T16:00:00
DEMO-00793-3,DEMO-00793,2026-08-27,Compact A,A,Final,PASS,None,0,2026-08-27T16:00:00
DEMO-00652-2,DEMO-00652,2026-08-22,Compact B,A,Paint,PASS,None,0,2026-08-22T16:00:00
DEMO-00481-1,DEMO-00481,2026-08-17,Compact A,A,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00370-2,DEMO-00370,2026-08-13,Compact B,A,Paint,PASS,None,0,2026-08-13T16:00:00
DEMO-00408-3,DEMO-00408,2026-08-14,Compact B,C,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00001-2,DEMO-00001,2026-08-01,Compact A,A,Paint,PASS,None,0,2026-08-01T16:00:00
DEMO-00139-2,DEMO-00139,2026-08-05,Compact A,A,Paint,PASS,None,0,2026-08-05T16:00:00
DEMO-00582-1,DEMO-00582,2026-08-20,Compact B,C,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00503-1,DEMO-00503,2026-08-17,Compact A,B,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00114-3,DEMO-00114,2026-08-04,Compact B,C,Final,PASS,None,0,2026-08-04T16:00:00
DEMO-00610-1,DEMO-00610,2026-08-21,Compact B,A,Body,PASS,None,0,2026-08-21T16:00:00
DEMO-00496-1,DEMO-00496,2026-08-17,Compact B,A,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00010-2,DEMO-00010,2026-08-01,Compact B,A, paint , pass ,None,0,2026-08-01T16:00:00
DEMO-00130-3,DEMO-00130,2026-08-05,Compact B,A,Final,PASS,None,0,2026-08-05T16:00:00
DEMO-00542-3,DEMO-00542,2026-08-19,Compact B,B,Final,PASS,None,0,2026-08-19T16:00:00
DEMO-00242-1,DEMO-00242,2026-08-09,Compact B,B,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00670-3,DEMO-00670,2026-08-23,Compact B,A,Final,PASS,None,0,2026-08-23T16:00:00
DEMO-00390-3,DEMO-00390,2026-08-13,Compact B,C,Final,PASS,None,0,2026-08-13T16:00:00
DEMO-00682-3,DEMO-00682,2026-08-23,Compact B,A,Final,PASS,None,0,2026-08-23T16:00:00
DEMO-00803-1,DEMO-00803,2026-08-27,Compact A,B,Body,PASS,None,0,2026-08-27T16:00:00
DEMO-00759-3,DEMO-00759,2026-08-26,Compact A,C,Final,PASS,None,0,2026-08-26T16:00:00
DEMO-00441-2,DEMO-00441,2026-08-15,Compact A,C,Paint,PASS,None,0,2026-08-15T16:00:00
DEMO-00345-1,DEMO-00345,2026-08-12,Compact A,C,Body,PASS,None,0,2026-08-12T16:00:00
DEMO-00535-3,DEMO-00535,2026-08-18,Compact A,A,Final,PASS,None,0,2026-08-18T16:00:00
DEMO-00501-2,DEMO-00501,2026-08-17,Compact A,C,Paint,PASS,None,0,2026-08-17T16:00:00
DEMO-00489-1,DEMO-00489,2026-08-17,Compact A,C,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00158-2,DEMO-00158,2026-08-06,Compact B,B,Paint,PASS,None,0,2026-08-06T16:00:00
DEMO-00482-2,DEMO-00482,2026-08-17,Compact B,B,Paint,PASS,None,0,2026-08-17T16:00:00
DEMO-00196-2,DEMO-00196,2026-08-07,Compact B,A,Paint,PASS,None,0,2026-08-07T16:00:00
DEMO-00059-2,DEMO-00059,2026-08-02,Compact A,B,Paint,PASS,None,0,2026-08-02T16:00:00
DEMO-00663-2,DEMO-00663,2026-08-23,Compact A,C,Paint,PASS,None,0,2026-08-23T16:00:00
DEMO-00203-3,DEMO-00203,2026-08-07,Compact A,B,Final,PASS,None,0,2026-08-07T16:00:00
DEMO-00146-3,DEMO-00146,2026-08-05,Compact B,B,Final,PASS,None,0,2026-08-05T16:00:00
DEMO-00805-1,DEMO-00805,2026-08-27,Compact A,A,Body,PASS,None,0,2026-08-27T16:00:00
DEMO-00601-2,DEMO-00601,2026-08-21,Compact A,A,Paint,PASS,None,0,2026-08-21T16:00:00
DEMO-00274-2,DEMO-00274,2026-08-10,Compact B,A,Paint,FAIL,Surface inclusion,43,2026-08-10T16:00:00
DEMO-00669-3,DEMO-00669,2026-08-23,Compact A,C,Final,PASS,None,0,2026-08-23T16:00:00
DEMO-00153-2,DEMO-00153,2026-08-06,Compact A,C,Paint,PASS,None,0,2026-08-06T16:00:00
DEMO-00627-3,DEMO-00627,2026-08-21,Compact A,C,Final,FAIL,Fit and finish,25,2026-08-21T16:00:00
DEMO-00498-3,DEMO-00498,2026-08-17,Compact B,C,Final,FAIL,Function check,50,2026-08-17T16:00:00
DEMO-00805-2,DEMO-00805,2026-08-27,Compact A,A,Paint,PASS,None,0,2026-08-27T16:00:00
DEMO-00102-3,DEMO-00102,2026-08-04,Compact B,C,Final,PASS,None,0,2026-08-04T16:00:00
DEMO-00822-1,DEMO-00822,2026-08-28,Compact B,C,Body,PASS,None,0,2026-08-28T16:00:00
DEMO-00053-1,DEMO-00053,2026-08-02,Compact A,B,Body,FAIL,Weld appearance,31,2026-08-02T16:00:00
DEMO-00500-3,DEMO-00500,2026-08-17,Compact B,B,Final,PASS,None,0,2026-08-17T16:00:00
DEMO-00510-2,DEMO-00510,2026-08-17,Compact B,C,Paint,PASS,None,0,2026-08-17T16:00:00
DEMO-00556-2,DEMO-00556,2026-08-19,Compact B,A,Paint,PASS,None,0,2026-08-19T16:00:00
DEMO-00179-3,DEMO-00179,2026-08-06,Compact A,B,Final,PASS,None,0,2026-08-06T16:00:00
DEMO-00421-3,DEMO-00421,2026-08-15,Compact A,A,Final,PASS,None,0,2026-08-15T16:00:00
DEMO-00266-1,DEMO-00266,2026-08-09,Compact B,B,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00074-2,DEMO-00074,2026-08-03,Compact B,B,Paint,PASS,None,0,2026-08-03T16:00:00
DEMO-00744-2,DEMO-00744,2026-08-25,Compact B,C,Paint,PASS,None,0,2026-08-25T16:00:00
DEMO-00094-2,DEMO-00094,2026-08-04,Compact B,A,Paint,PASS,None,0,2026-08-04T16:00:00
DEMO-00648-1,DEMO-00648,2026-08-22,Compact B,C,Body,PASS,None,0,2026-08-22T16:00:00
DEMO-00287-2,DEMO-00287,2026-08-10,Compact A,B,Paint,PASS,None,0,2026-08-10T16:00:00
DEMO-00494-1,DEMO-00494,2026-08-17,Compact B,B,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00553-1,DEMO-00553,2026-08-19,Compact A,A,Body,PASS,None,0,2026-08-19T16:00:00
DEMO-00213-3,DEMO-00213,2026-08-08,Compact A,C,Final,FAIL,Function check,47,2026-08-08T16:00:00
DEMO-00109-1,DEMO-00109,2026-08-04,Compact A,A,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00309-1,DEMO-00309,2026-08-11,Compact A,C,Body,PASS,None,0,2026-08-11T16:00:00
DEMO-00282-1,DEMO-00282,2026-08-10,Compact B,C,Body,FAIL,Weld appearance,8,2026-08-10T16:00:00
DEMO-00307-3,DEMO-00307,2026-08-11,Compact A,A,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00413-3,DEMO-00413,2026-08-14,Compact A,B,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00555-2,DEMO-00555,2026-08-19,Compact A,C,Paint,PASS,None,0,2026-08-19T16:00:00
DEMO-00782-3,DEMO-00782,2026-08-27,Compact B,B,Final,FAIL,Function check,27,2026-08-27T16:00:00
DEMO-00572-3,DEMO-00572,2026-08-20,Compact B,B,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00582-3,DEMO-00582,2026-08-20,Compact B,C,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00464-2,DEMO-00464,2026-08-16,Compact B,B,Paint,PASS,None,0,2026-08-16T16:00:00
DEMO-00351-3,DEMO-00351,2026-08-12,Compact A,C,Final,PASS,None,0,2026-08-12T16:00:00
DEMO-00526-2,DEMO-00526,2026-08-18,Compact B,A,Paint,PASS,None,0,2026-08-18T16:00:00
DEMO-00072-3,DEMO-00072,2026-08-03,Compact B,C,Final,PASS,None,0,2026-08-03T16:00:00
DEMO-00601-3,DEMO-00601,2026-08-21,Compact A,A,Final,PASS,None,0,2026-08-21T16:00:00
DEMO-00436-2,DEMO-00436,2026-08-15,Compact B,A,Paint,PASS,None,0,2026-08-15T16:00:00
DEMO-00490-1,DEMO-00490,2026-08-17,Compact B,A,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00031-2,DEMO-00031,2026-08-02,Compact A,A,Paint,PASS,None,0,2026-08-02T16:00:00
DEMO-00753-1,DEMO-00753,2026-08-26,Compact A,C,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00225-2,DEMO-00225,2026-08-08,Compact A,C,Paint,PASS,None,0,2026-08-08T16:00:00
DEMO-00296-1,DEMO-00296,2026-08-10,Compact B,B,Body,FAIL,Weld appearance,9,2026-08-10T16:00:00
DEMO-00687-3,DEMO-00687,2026-08-23,Compact A,C,Final,PASS,None,0,2026-08-23T16:00:00
DEMO-00037-2,DEMO-00037,2026-08-02,Compact A,A,Paint,PASS,None,0,2026-08-02T16:00:00
DEMO-00533-3,DEMO-00533,2026-08-18,Compact A,B,Final,PASS,None,0,2026-08-18T16:00:00
DEMO-00012-3,DEMO-00012,2026-08-01,Compact B,C,Final,PASS,None,0,2026-08-01T16:00:00
DEMO-00334-3,DEMO-00334,2026-08-12,Compact B,A,Final,PASS,None,0,2026-08-12T16:00:00
DEMO-00241-1,DEMO-00241,2026-08-09,Compact A,A,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00691-3,DEMO-00691,2026-08-24,Compact A,A,Final,PASS,None,0,2026-08-24T16:00:00
DEMO-00230-1,DEMO-00230,2026-08-08,Compact B,B,Body,PASS,None,0,2026-08-08T16:00:00
DEMO-00659-2,DEMO-00659,2026-08-22,Compact A,B,Paint,PASS,None,0,2026-08-22T16:00:00
DEMO-00737-2,DEMO-00737,2026-08-25,Compact A,B,Paint,PASS,None,0,2026-08-25T16:00:00
DEMO-00155-3,DEMO-00155,2026-08-06,Compact A,B,Final,PASS,None,0,2026-08-06T16:00:00
DEMO-00370-3,DEMO-00370,2026-08-13,Compact B,A,Final,PASS,None,0,2026-08-13T16:00:00
DEMO-00758-3,DEMO-00758,2026-08-26,Compact B,B,Final,PASS,None,0,2026-08-26T16:00:00
DEMO-00596-3,DEMO-00596,2026-08-20,Compact B,B,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00769-3,DEMO-00769,2026-08-26,Compact A,A,Final,PASS,None,0,2026-08-26T16:00:00
